chr	start	stop	name	-1xlog10(p-value)	xSqrd	-1xlog10(Right-Tail Probability)	-1xlog10(AdjustedP-value)
chr7	27117814	27118021	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4021	35	658.539	140.481	34.874
chr7	27122158	27122687	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4022	48	681.565	143.234	47.617
chr7	27125920	27126162	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4023	35	340.783	71.766	34.874
chr7	27128687	27129249	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4024	80	764.458	161.134	78.77
chr7	27131154	27131371	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4025	57	1353.92	288.639	56.418
chr7	27136255	27136573	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4026	48	658.539	138.263	47.617
chr7	27141209	27141458	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4027	71	1234.186	265.209	70.038
chr7	27141643	27142042	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4028	47	1441.418	307.584	46.647
chr7	27142085	27142508	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4029	57	1487.47	0	56.418
chr7	27142684	27142931	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4030	40	1524.311	0	39.784
chr7	27143798	27144075	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4031	53	1685.492	0	52.512
chr7	27144418	27144631	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4032	26	1344.71	286.645	25.976
chr7	27144979	27146034	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4033	54	1473.654	0	53.486
chr7	27146624	27146831	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4034	51	1404.577	299.607	50.552
chr7	27147323	27147553	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4035	46	1501.285	0	45.665
chr7	27148417	27148791	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4036	48	1510.496	0	47.617
chr7	27152853	27153209	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4037	80	1745.36	0	78.772
chr7	27154370	27154732	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4038	54	1966.408	0	53.487
chr7	27155393	27155813	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4039	34	1878.909	0	33.894
chr7	27156052	27156499	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4040	79	2118.378	0	77.803
chr7	27156559	27156879	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4041	60	1653.256	0	59.347
chr7	27157535	27158004	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4042	44	1777.596	0	43.703
chr7	27158218	27158450	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4043	36	1542.732	0	35.859
chr7	27158561	27158843	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4044	26	1874.304	0	25.976
chr7	27159404	27159633	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4045	49	1892.725	0	48.596
chr7	27159985	27160329	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4046	39	1846.673	0	38.811
chr7	27165058	27165445	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4047	30	2405.309	0	29.943
chr7	27165610	27165900	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4048	66	1792.821	0	65.178
chr7	27166235	27166881	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4049	65	2234.918	0	64.2
chr7	27166997	27167464	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4050	65	2234.918	0	64.201
chr7	27168184	27168756	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4051	35	2092.157	0	34.875
chr7	27168903	27169265	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4052	98	2202.682	0	96.318
chr7	27171404	27171634	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4053	35	2373.073	0	34.875
chr7	27171947	27172810	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4054	98	2663.199	0	96.323
chr7	27174105	27174443	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4055	53	2257.944	0	52.512
chr7	27174758	27175990	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4056	67	2322.416	0	66.149
chr7	27177112	27177344	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4057	34	1797.427	0	33.894
chr7	27179072	27179308	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4058	41	2216.497	0	40.76
chr7	27179599	27179806	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4059	61	2308.6	0	60.314
chr7	27180299	27180536	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4060	68	1802.032	0	67.118
chr7	27181815	27182100	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4061	57	2105.973	0	56.418
chr7	27182270	27182605	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4062	53	2087.552	0	52.512
chr7	27183091	27183546	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4063	71	2529.649	0	70.039
chr7	27183855	27184295	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4064	79	2432.94	0	77.804
chr7	27185380	27186385	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4065	46	2594.121	0	45.666
chr7	27187392	27187923	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4066	95	2105.973	0	93.385
chr7	27188291	27188696	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4067	84	2262.549	0	82.67
chr7	27189890	27190476	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4068	51	1967.818	0	50.552
chr7	27191243	27191626	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4069	46	2050.711	0	45.666
chr7	27192504	27192711	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4070	42	2175.051	0	41.749
chr7	27193009	27194053	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4071	111	2667.804	0	108.979
chr7	27197752	27198008	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4072	61	1639.441	0	60.315
chr7	27198254	27198762	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4073	107	2053.906	0	105.099
chr7	27198995	27199402	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4074	61	1736.149	0	60.315
chr7	27200546	27201629	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4075	72	1685.492	0	71
chr7	27201898	27202708	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4076	114	1878.909	0	111.916
chr7	27204120	27204705	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4077	61	1736.149	0	60.316
chr7	27204833	27205139	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4078	44	1657.861	0	43.704
chr7	27205185	27206226	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4079	90	1869.699	0	88.506
chr7	27208653	27208997	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4080	30	432.886	91.663	29.943
chr7	27210077	27210376	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4081	45	934.85	200.329	44.684
chr7	27210793	27211491	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4082	107	1441.418	307.584	105.107
chr7	27212579	27212791	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4083	31	1091.425	234.262	30.931
chr7	27212940	27213332	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4084	72	1911.146	0	71
chr7	27213895	27214483	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4085	46	1791.411	0	45.666
chr7	27219716	27220308	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4086	43	1008.532	216.296	42.727
chr7	27222034	27222335	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4087	43	419.07	88.677	42.727
chr7	27223777	27224031	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4088	41	1142.082	245.243	40.761
chr7	27225087	27225411	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4089	85	1851.278	0	83.643
chr7	27225778	27226113	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4090	35	1621.02	0	34.875
chr7	27226959	27227195	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4091	51	234.864	51	50.552
chr7	27236494	27236834	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4092	37	1178.924	250.759	36.845
chr7	27237834	27238075	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4093	38	303.941	63.815	37.833
chr7	27240368	27240578	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4094	30	1556.548	0	29.943
chr7	27243214	27243426	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4095	39	1703.913	0	38.812
chr7	27245766	27245981	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4096	37	1699.308	0	36.845
chr7	27247419	27247710	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4097	22	1404.577	299.607	21.995
chr7	27248367	27248794	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4098	49	1588.784	0	48.596
chr7	27249009	27249325	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4099	39	1754.57	0	38.812
chr7	27249364	27249663	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4100	78	1934.171	0	76.838
chr7	27249779	27250094	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4101	72	1823.647	0	71.001
chr7	27250491	27250832	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4102	55	1353.92	291.169	54.463
chr7	27252034	27252374	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4103	56	1584.179	0	55.444
chr7	27252794	27253104	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4104	39	902.613	190.99	38.812
chr7	27253276	27253487	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4105	41	911.824	192.981	40.761
chr7	31040991	31041224	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4106	40	184.207	40	39.786
chr7	31188566	31188833	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4107	67	308.546	67	66.151
chr7	31347189	31347438	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4108	35	161.181	35	34.876
chr7	32297002	32297232	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4109	57	262.495	57	56.421
chr7	32317900	32318205	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4110	33	151.971	33	32.913
chr7	38975975	38976205	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4111	50	759.853	160.139	49.576
chr7	39416226	39416491	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4112	51	234.864	51	50.557
chr7	39485445	39485652	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4113	35	161.181	35	34.877
chr7	43108314	43108521	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4114	29	133.55	29	28.96
chr7	43114148	43114386	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4115	26	354.598	74.749	25.977
chr7	43116375	43116625	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4116	40	184.207	40	39.789
chr7	50135674	50135905	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4117	44	202.627	44	43.709
chr7	50360631	50360868	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4118	35	161.181	35	34.879
chr7	54665252	54665585	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4119	40	184.207	40	39.794
chr7	57868384	57868633	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4120	39	962.481	203.935	38.818
chr7	57869321	57869528	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4121	34	718.407	153.443	33.899
chr7	65269847	65270054	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4122	34	621.698	130.313	33.9
chr7	67788362	67788576	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4123	32	147.365	32	31.925
chr7	68008768	68008994	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4124	38	174.996	38	37.837
chr7	69233083	69233322	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4125	27	124.34	27	26.972
chr7	76233425	76233741	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4126	43	396.045	83.701	42.736
chr7	76266959	76267200	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4127	40	1243.396	267.206	39.796
chr7	86642357	86642753	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4128	61	621.698	132.506	60.329
chr7	86645158	86645398	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4129	42	902.613	190.99	41.753
chr7	90321951	90322327	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4130	26	663.145	139.257	25.98
chr7	93574343	93574551	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4131	46	649.329	138.487	45.674
chr7	96969413	96969659	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4132	39	179.602	39	38.822
chr7	96970852	96971062	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4133	26	119.734	26	25.98
chr7	96988735	96988982	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4134	39	179.602	39	38.822
chr7	96989691	96990011	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4135	65	907.219	191.986	64.214
chr7	96991930	96992178	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4136	26	930.244	199.332	25.98
chr7	96993122	96993487	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4137	107	1768.385	0	105.128
chr7	96993819	96994096	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4138	34	1353.92	288.639	33.903
chr7	96995186	96995504	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4139	48	939.455	198.955	47.632
chr7	96995674	96995881	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4140	35	879.588	186.013	34.884
chr7	96998238	96998557	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4141	61	1284.842	273.684	60.332
chr7	96998798	96999114	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4142	25	898.008	189.995	24.987
chr7	97000361	97000645	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4143	25	571.041	121.543	24.987
chr7	97000697	97000932	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4144	41	792.089	167.103	40.771
chr7	97001909	97002492	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4145	48	1685.492	0	47.633
chr7	97002622	97003223	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4146	54	1713.123	0	53.499
chr7	97003446	97004332	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4147	94	2173.64	0	92.408
chr7	97004900	97005305	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4148	60	1809.832	0	59.357
chr7	97007765	97008128	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4149	30	1049.979	222.859	29.953
chr7	97011529	97012060	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4150	53	1671.677	0	52.523
chr7	97012578	97012971	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4151	31	1427.603	304.593	30.936
chr7	97015138	97015713	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4152	78	967.086	204.93	76.845
chr7	97017873	97018091	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4153	68	1045.374	224.281	67.137
chr7	97019298	97019555	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4154	39	1266.422	269.697	38.822
chr7	97020827	97021127	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4155	31	1418.392	302.598	30.936
chr7	97022645	97022937	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4156	36	1022.348	219.291	35.866
chr7	97023249	97023480	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4157	67	1409.182	300.604	66.164
chr7	97024178	97024483	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4158	58	1358.525	289.636	57.405
chr7	97026054	97026411	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4159	70	1178.924	253.229	69.078
chr7	98051344	98051601	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4160	31	142.76	31	30.937
chr7	99962035	99962413	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4161	51	234.864	51	50.565
chr7	100965661	100965982	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4162	57	1561.153	0	56.434
chr7	101171601	101171920	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4163	33	1482.865	0	32.918
chr7	101175409	101175718	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4164	34	1358.525	292.167	33.904
chr7	101180769	101180978	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4165	26	1381.551	294.621	25.98
chr7	101299488	101299719	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4166	26	1026.953	217.878	25.981
chr7	101300305	101300935	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4167	89	1556.548	0	87.548
chr7	101433409	101433692	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4168	54	248.679	54	53.501
chr7	101803873	101804119	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4169	35	898.008	189.995	34.885
chr7	103445242	103445449	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4170	35	861.167	184.365	34.885
chr7	114082694	114082908	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4171	35	1174.318	252.231	34.886
chr7	114083202	114083620	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4172	46	1224.975	263.212	45.677
chr7	117322554	117322971	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4173	51	686.17	144.228	50.567
chr7	121873110	121873320	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4174	37	695.381	148.458	36.853
chr7	122300035	122300771	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4175	45	2030.88	0	44.695
chr7	122300816	122301067	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4176	44	2026.275	0	43.718
chr7	122304266	122304608	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4177	30	2081.537	0	29.955
chr7	122305287	122305513	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4178	28	1372.341	295.163	27.968
chr7	122305546	122305846	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4179	55	1906.54	0	54.477
chr7	122306614	122306864	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4180	34	2021.67	0	33.906
chr7	122307321	122307549	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4181	54	2113.773	0	53.503
chr7	122308721	122309130	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4182	45	1450.629	0	44.695
chr7	122309162	122309401	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4183	31	1386.156	298.159	30.938
chr7	122309494	122309883	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4184	40	1427.603	307.146	39.803
chr7	122310683	122311505	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4185	53	1749.965	0	52.526
chr7	122311783	122312176	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4186	148	2284.164	0	145.415
chr7	122313448	122313661	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4187	53	851.956	182.37	52.527
chr7	122314689	122314992	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4188	48	1026.953	220.289	47.637
chr7	122316136	122316353	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4189	45	1013.137	217.295	44.695
chr7	124762952	124763169	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4190	49	225.653	49	48.607
chr7	124763710	124764431	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4191	67	1174.318	249.762	66.17
chr7	127250084	127250296	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4192	32	373.019	78.727	31.928
chr7	128137188	128137593	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak4193	61	280.915	61	60.338
