chr	start	stop	name	-1xlog10(p-value)	xSqrd	-1xlog10(Right-Tail Probability)	-1xlog10(AdjustedP-value)
chr7	25861101	25861369	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7844	84	2257.944	0	83.081
chr7	25862209	25862968	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7845	103	1963.213	0	101.703
chr7	25866351	25866601	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7846	48	1709.928	0	47.746
chr7	25985191	25985388	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7847	27	124.34	27	26.984
chr7	26081748	26081945	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7848	34	156.576	34	33.931
chr7	26375924	26376429	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7849	177	1763.78	0	173.887
chr7	26857455	26857664	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7850	50	658.539	140.481	49.709
chr7	26858734	26859039	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7851	51	446.702	94.649	50.687
chr7	26871501	26871865	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7852	34	156.576	34	33.931
chr7	27087758	27088640	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7853	88	1621.02	0	87.012
chr7	27089211	27089422	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7854	55	1307.868	281.184	54.627
chr7	27094477	27094741	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7855	87	828.931	177.381	86.039
chr7	27096115	27096377	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7856	64	1464.444	0	63.456
chr7	27096963	27097508	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7857	132	1961.802	0	130.113
chr7	27097875	27098192	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7858	40	1584.179	0	39.859
chr7	27098678	27098979	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7859	36	1570.363	0	35.915
chr7	27099063	27099459	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7860	61	1450.629	0	60.525
chr7	27101139	27102642	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7861	130	1376.946	293.624	128.155
chr7	27102781	27103202	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7862	77	898.008	192.347	76.216
chr7	27103375	27104063	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7863	70	1082.215	229.833	69.347
chr7	27104310	27104617	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7864	70	994.717	210.906	69.347
chr7	27106666	27107051	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7865	84	921.034	197.336	83.082
chr7	27107958	27108308	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7866	50	851.956	182.37	49.71
chr7	27110637	27110835	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7867	61	1008.532	213.894	60.525
chr7	27111414	27111651	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7868	38	1086.82	230.829	37.887
chr7	27113097	27113738	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7869	58	842.746	180.374	57.56
chr7	27114465	27114720	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7870	56	1100.636	233.818	55.597
chr7	27115262	27115919	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7871	100	1303.263	277.672	98.776
chr7	27118577	27118977	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7872	55	405.255	85.691	54.627
chr7	27122142	27122349	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7873	63	681.565	143.234	62.475
chr7	27123820	27124102	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7874	47	718.407	153.443	46.761
chr7	27124382	27124588	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7875	42	695.381	148.458	41.838
chr7	27124787	27125261	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7876	54	750.643	160.424	53.641
chr7	27128121	27128441	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7877	50	230.259	50	49.71
chr7	27128851	27129108	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7878	44	764.458	161.134	43.801
chr7	27130375	27130712	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7879	65	1003.927	215.298	64.439
chr7	27130967	27131433	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7880	84	1353.92	288.639	83.082
chr7	27131516	27131855	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7881	72	543.41	115.564	71.32
chr7	27133390	27133630	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7882	52	598.672	127.522	51.67
chr7	27133843	27134047	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7883	20	262.495	54.879	20
chr7	27135716	27136036	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7884	31	460.517	97.636	30.96
chr7	27136543	27136745	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7885	26	658.539	138.263	25.988
chr7	27137105	27137503	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7886	51	833.536	178.379	50.687
chr7	27139315	27139934	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7887	45	1142.082	245.243	44.787
chr7	27140048	27141042	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7888	82	1312.474	282.182	81.124
chr7	27141868	27142156	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7889	69	1441.418	307.584	68.374
chr7	27142806	27143684	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7890	94	1524.311	0	92.908
chr7	27143794	27144336	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7891	116	1685.492	0	114.448
chr7	27144371	27146080	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7892	69	1344.71	286.645	68.375
chr7	27146603	27146828	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7893	37	1404.577	299.607	36.903
chr7	27146883	27147089	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7894	49	1224.975	263.212	48.736
chr7	27147516	27147784	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7895	63	1501.285	0	62.475
chr7	27148277	27149017	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7896	63	1510.496	0	62.475
chr7	27151244	27152568	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7897	103	1851.278	0	101.706
chr7	27153550	27153826	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7898	35	1538.127	0	34.924
chr7	27154308	27154681	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7899	74	1966.408	0	73.293
chr7	27154866	27155143	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7900	69	1694.703	0	68.375
chr7	27155269	27155796	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7901	75	1878.909	0	74.277
chr7	27156075	27156410	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7902	82	2118.378	0	81.125
chr7	27157412	27157715	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7903	43	1777.596	0	42.829
chr7	27158548	27158883	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7904	82	1874.304	0	81.125
chr7	27159345	27159589	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7905	63	1892.725	0	62.475
chr7	27160040	27160343	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7906	63	1846.673	0	62.476
chr7	27163613	27163992	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7907	57	1751.375	0	56.58
chr7	27164110	27164414	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7908	52	1728.349	0	51.67
chr7	27164638	27165578	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7909	169	2405.309	0	166.218
chr7	27165989	27167560	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7910	97	2234.918	0	95.844
chr7	27168220	27168661	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7911	96	2092.157	0	94.858
chr7	27168959	27169598	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7912	57	2202.682	0	56.58
chr7	27169796	27169993	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7913	30	1627.035	0	29.967
chr7	27170339	27170537	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7914	35	1650.061	0	34.924
chr7	27171315	27173976	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7915	157	2373.073	0	154.573
chr7	27174023	27174266	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7916	26	1852.689	0	25.988
chr7	27174372	27174885	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7917	114	2257.944	0	112.482
chr7	27175459	27175981	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7918	49	2023.08	0	48.736
chr7	27176225	27176422	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7919	55	1742.165	0	54.628
chr7	27176968	27177229	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7920	33	1797.427	0	32.94
chr7	27177827	27178035	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7921	27	1613.22	0	26.984
chr7	27179080	27180046	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7922	117	2216.497	0	115.431
chr7	27180718	27181028	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7923	32	1636.246	0	31.949
chr7	27181821	27182554	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7924	77	2105.973	0	76.216
chr7	27182802	27183697	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7925	155	2529.649	0	152.633
chr7	27183908	27185323	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7926	126	2432.94	0	124.24
chr7	27185365	27186798	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7927	194	2594.121	0	190.519
chr7	27187674	27187873	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7928	39	2105.973	0	38.872
chr7	27187944	27189162	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7929	84	2262.549	0	83.082
chr7	27189351	27189598	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7930	56	1746.77	0	55.597
chr7	27190006	27190260	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7931	53	1967.818	0	52.656
chr7	27191122	27191422	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7932	76	2050.711	0	75.254
chr7	27191709	27192890	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7933	107	2175.051	0	105.63
chr7	27192967	27193401	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7934	145	2667.804	0	142.82
chr7	27193902	27194135	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7935	84	2386.888	0	83.083
chr7	27194773	27195065	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7936	68	1802.032	0	67.398
chr7	27197757	27198033	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7937	42	1639.441	0	41.838
chr7	27198329	27198796	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7938	86	2053.906	0	85.049
chr7	27198971	27199619	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7939	63	1736.149	0	62.476
chr7	27199884	27200688	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7940	63	1630.23	0	62.476
chr7	27200737	27201087	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7941	65	1639.441	0	64.439
chr7	27201155	27201354	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7942	32	1487.47	0	31.949
chr7	27201577	27201945	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7943	75	1685.492	0	74.277
chr7	27202017	27202297	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7944	35	1694.703	0	34.924
chr7	27203009	27203365	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7945	51	1238.791	266.207	50.687
chr7	27203614	27204065	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7946	44	1206.555	259.219	43.801
chr7	27204308	27205276	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7947	98	1736.149	0	96.822
chr7	27205398	27206251	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7948	88	1823.647	0	87.012
chr7	27207694	27208124	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7949	37	423.676	89.672	36.903
chr7	27211144	27211494	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7950	48	1441.418	307.584	47.746
chr7	27211780	27212060	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7951	38	1123.662	241.25	37.887
chr7	27212991	27213971	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7952	137	1911.146	0	134.971
chr7	27214563	27214872	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7953	55	1201.949	258.22	54.628
chr7	27215445	27215710	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7954	56	257.89	56	55.597
chr7	27220411	27220929	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7955	49	1036.163	222.285	48.736
chr7	27221224	27221434	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7956	73	1146.687	246.241	72.307
chr7	27225222	27226136	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7957	110	1851.278	0	108.582
chr7	27235377	27235678	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7958	47	934.85	200.329	46.761
chr7	27235757	27236100	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7959	108	1215.765	261.215	106.611
chr7	27236516	27236869	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7960	63	1178.924	250.759	62.476
chr7	27238466	27239016	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7961	88	1505.891	0	87.013
chr7	27239253	27239516	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7962	100	1561.153	0	98.777
chr7	27240393	27241111	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7963	69	1556.548	0	68.375
chr7	27242549	27243034	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7964	90	1515.101	0	88.982
chr7	27243387	27244045	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7965	92	1703.913	0	90.93
chr7	27244602	27245232	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7966	69	1418.392	305.149	68.375
chr7	27245272	27245475	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7967	36	1266.422	272.198	35.915
chr7	27245510	27246293	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7968	93	1699.308	0	91.917
chr7	27246985	27247207	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7969	51	1335.499	287.175	50.687
chr7	27247495	27247716	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7970	44	1404.577	299.607	43.801
chr7	27248040	27248903	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7971	57	1588.784	0	56.58
chr7	27249208	27249723	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7972	103	1754.57	0	101.707
chr7	27249828	27250267	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7973	85	1823.647	0	84.06
chr7	27251375	27252105	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7974	76	1579.573	0	75.254
chr7	27252262	27253559	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7975	77	1584.179	0	76.217
chr7	28311685	28311893	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7976	63	290.126	63	62.477
chr7	29563370	29563672	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7977	42	483.543	102.615	41.839
chr7	29566463	29566660	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7978	25	409.86	86.686	24.991
chr7	29989373	29989697	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7979	44	478.938	101.619	43.803
chr7	30681099	30681611	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7980	89	1077.61	231.268	87.991
chr7	30681673	30682215	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7981	77	1022.348	219.291	76.217
chr7	31336084	31336306	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7982	45	980.901	210.309	44.787
chr7	31336678	31336980	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7983	65	1073.005	230.27	64.44
chr7	32297421	32297707	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7984	50	230.259	50	49.711
chr7	32299493	32299749	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7985	36	723.012	154.441	35.915
chr7	38975904	38976543	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7986	79	759.853	160.139	78.19
chr7	42227791	42228052	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7987	25	115.129	25	24.991
chr7	43112610	43113025	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7988	84	856.562	183.367	83.09
chr7	43115983	43116194	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7989	38	174.996	38	37.889
chr7	43117826	43118031	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7990	33	151.971	33	32.941
chr7	45888187	45888434	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7991	63	723.012	154.441	62.484
chr7	45889197	45889461	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7992	29	566.436	120.546	28.974
chr7	50344410	50344607	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7993	46	211.838	46	45.777
chr7	50400211	50400439	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7994	22	409.86	86.686	21.998
chr7	50401867	50402125	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7995	48	221.048	48	47.749
chr7	51471860	51472162	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7996	39	326.967	68.784	38.875
chr7	54543270	54543559	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7997	61	815.115	174.389	60.528
chr7	54544464	54545013	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7998	65	759.853	162.419	64.444
chr7	54545128	54545382	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak7999	44	663.145	141.478	43.811
chr7	54546691	54547075	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak8000	79	764.458	163.417	78.193
chr7	55223149	55223401	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak8001	33	151.971	33	32.942
chr7	55448522	55448746	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak8002	55	428.281	90.667	54.631
chr7	56229737	56229977	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak8003	41	188.812	41	40.85
chr7	57868347	57868669	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak8004	48	962.481	203.935	47.75
chr7	57868998	57869287	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak8005	41	750.643	160.424	40.851
chr7	64181128	64181325	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak8006	47	216.443	47	46.766
chr7	64889280	64889477	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak8007	41	465.122	98.632	40.851
chr7	64947096	64948030	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak8008	77	1275.632	274.195	76.229
chr7	65269563	65269824	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak8009	40	382.229	80.716	39.864
chr7	65269993	65270190	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak8010	58	621.698	130.313	57.567
chr7	65509668	65510180	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak8011	48	957.875	205.319	47.751
chr7	67790305	67790559	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak8012	63	290.126	63	62.493
chr7	68145867	68146096	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak8013	56	257.89	56	55.61
