chr	start	stop	name	-1xlog10(p-value)	xSqrd	-1xlog10(Right-Tail Probability)	-1xlog10(AdjustedP-value)
chr13	111567744	111568047	MSPC_Peak_1280	33	151.971	33	32.927
chr13	111662539	111662878	MSPC_Peak_1259	32	147.365	32	31.948
chr13	111845526	111845918	MSPC_Peak_1251	27	124.34	27	26.984
chr13	111847562	111847907	MSPC_Peak_1240	34	156.576	34	33.921
chr13	111890557	111891333	MSPC_Peak_1228	41	188.812	41	40.845
chr13	111892012	111893918	MSPC_Peak_1219	244.485	1160.503	244.485	243.348
chr13	111894203	111894699	MSPC_Peak_1164	38	174.996	38	37.884
chr13	111939339	111939631	MSPC_Peak_1149	23	105.919	23	22.997
chr13	111969610	111969887	MSPC_Peak_1135	38	174.996	38	37.885
chr13	111971542	111972157	MSPC_Peak_1117	88.677	419.07	88.677	88.083
chr13	111972478	111972801	MSPC_Peak_1098	32	147.365	32	31.949
chr13	111973418	111974017	MSPC_Peak_1077	38	174.996	38	37.885
chr13	111989077	111989356	MSPC_Peak_1056	65	299.336	65	64.575
chr13	112006343	112006551	MSPC_Peak_1036	29	133.55	29	28.969
chr13	112020031	112020242	MSPC_Peak_1013	35	161.181	35	34.916
chr13	112047318	112047692	MSPC_Peak_989	51	234.864	51	50.714
chr13	112049130	112049747	MSPC_Peak_969	78	359.203	78	77.482
chr13	112050409	112050810	MSPC_Peak_943	151.188	718.407	151.188	150.322
chr13	112051016	112051427	MSPC_Peak_910	77.732	368.414	77.732	77.217
chr13	112052167	112052610	MSPC_Peak_894	196.964	930.244	196.964	195.952
chr13	112052657	112066740	MSPC_Peak_876	0	8851.137	0	0
chr13	112067097	112067702	MSPC_Peak_861	152	699.986	152	151.132
chr13	112067925	112068469	MSPC_Peak_845	107	492.753	107	106.316
chr13	112068658	112076313	MSPC_Peak_824	0	6046.588	0	0
chr13	112076318	112077510	MSPC_Peak_809	96	442.096	96	95.368
chr13	112077745	112079228	MSPC_Peak_790	285.289	1349.315	285.289	284.051
chr13	112079293	112079601	MSPC_Peak_768	35	161.181	35	34.916
chr13	112087176	112087686	MSPC_Peak_752	80	368.414	80	79.467
chr13	112088190	112088483	MSPC_Peak_741	80	368.414	80	79.467
chr13	112097355	112097725	MSPC_Peak_714	54	248.679	54	53.693
chr13	112102157	112102542	MSPC_Peak_692	60	276.31	60	59.63
chr13	112102964	112107145	MSPC_Peak_660	0	1860.489	0	0
chr13	112107205	112107951	MSPC_Peak_639	86.686	409.86	86.686	86.114
chr13	112108260	112108904	MSPC_Peak_623	89.672	423.676	89.672	89.076
chr13	112117201	112117497	MSPC_Peak_608	34	156.576	34	33.921
chr13	112119687	112119964	MSPC_Peak_591	27	124.34	27	26.984
chr13	112134661	112134938	MSPC_Peak_574	31	142.76	31	30.96
chr13	112204498	112204776	MSPC_Peak_558	27	124.34	27	26.984
chr13	112205121	112205398	MSPC_Peak_542	43	198.022	43	42.823
chr13	112205983	112206677	MSPC_Peak_524	67	308.546	67	66.559
chr13	112330791	112331420	MSPC_Peak_509	109.587	515.779	109.587	108.888
chr13	112331779	112332092	MSPC_Peak_484	48	221.048	48	47.762
chr13	112332153	112332515	MSPC_Peak_466	43	198.022	43	42.823
chr13	112332519	112333517	MSPC_Peak_450	132.3	630.908	132.3	131.503
chr13	112342764	112343406	MSPC_Peak_420	49	225.653	49	48.746
chr13	112344731	112345415	MSPC_Peak_405	55	253.284	55	54.678
chr13	112345869	112346246	MSPC_Peak_391	66	303.941	66	65.569
chr13	112346319	112346598	MSPC_Peak_375	32	147.365	32	31.949
chr13	112346737	112347341	MSPC_Peak_361	101	465.122	101	100.345
chr13	112347670	112347975	MSPC_Peak_350	28	128.945	28	27.972
chr13	112441986	112442623	MSPC_Peak_337	38	174.996	38	37.885
chr13	112442674	112443947	MSPC_Peak_324	119	548.015	119	118.26
chr13	112893758	112894157	MSPC_Peak_311	74	340.783	74	73.508
chr13	112894518	112895094	MSPC_Peak_294	101	465.122	101	100.345
chr13	112895386	112895838	MSPC_Peak_279	32	147.365	32	31.949
chr13	112968656	112969120	MSPC_Peak_267	38	174.996	38	37.885
chr13	113109243	113111381	MSPC_Peak_253	0	2362.452	0	0
chr13	113111865	113112240	MSPC_Peak_229	94	432.886	94	93.382
chr13	113129942	113130236	MSPC_Peak_214	38	174.996	38	37.885
chr13	113161050	113161365	MSPC_Peak_199	53	244.074	53	52.701
chr13	113161468	113161752	MSPC_Peak_187	38	174.996	38	37.885
chr13	113163023	113163379	MSPC_Peak_174	37	170.391	37	36.9
chr13	113290519	113290978	MSPC_Peak_163	71	326.967	71	70.527
chr13	113363335	113364082	MSPC_Peak_156	61	280.915	61	60.616
chr13	113364612	113365085	MSPC_Peak_146	59	271.705	59	58.637
chr13	113939023	113939300	MSPC_Peak_137	27	124.34	27	26.984
chr13	114199996	114200511	MSPC_Peak_126	178.05	842.746	178.05	177.093
chr13	114200565	114200894	MSPC_Peak_115	45	207.233	45	44.785
chr13	114201291	114201582	MSPC_Peak_105	46	211.838	46	45.779
chr13	114229978	114230229	MSPC_Peak_84	31	142.76	31	30.96
chr14	20633499	20633776	MSPC_Peak_14279	27	124.34	27	26.975
chr14	20650323	20650633	MSPC_Peak_14253	67	308.546	67	66.547
chr14	20651067	20651452	MSPC_Peak_14237	49	225.653	49	48.729
chr14	20651493	20651792	MSPC_Peak_14218	49	225.653	49	48.729
chr14	20651840	20652590	MSPC_Peak_14192	63	290.126	63	62.583
chr14	20652677	20654405	MSPC_Peak_14176	294.25	1390.761	294.25	292.988
chr14	20655376	20656194	MSPC_Peak_14154	138.487	649.329	138.487	137.664
chr14	20656523	20658111	MSPC_Peak_14137	177.054	838.141	177.054	176.102
chr14	20659302	20660839	MSPC_Peak_14118	115	529.595	115	114.273
chr14	20663150	20664069	MSPC_Peak_14094	109.587	515.779	109.587	108.887
chr14	20664107	20664561	MSPC_Peak_14079	45	207.233	45	44.781
chr14	21301039	21301276	MSPC_Peak_14059	44	202.627	44	43.788
chr14	21532130	21532407	MSPC_Peak_14034	43	198.022	43	42.804
chr14	21534765	21534974	MSPC_Peak_14015	47	216.443	47	46.766
chr14	21535059	21535354	MSPC_Peak_13987	33	151.971	33	32.924
chr14	21535387	21535942	MSPC_Peak_13971	43	198.022	43	42.804
chr14	21536214	21536638	MSPC_Peak_13955	32	147.365	32	31.934
chr14	21536827	21537180	MSPC_Peak_13940	44	202.627	44	43.788
chr14	21830366	21830643	MSPC_Peak_13917	30	138.155	30	29.962
chr14	22378192	22378421	MSPC_Peak_13901	23	105.919	23	22.994
chr14	22387793	22388238	MSPC_Peak_13878	45	207.233	45	44.781
chr14	22981408	22981802	MSPC_Peak_13863	51	234.864	51	50.71
chr14	23181717	23182079	MSPC_Peak_13847	36	165.786	36	35.904
chr14	23351968	23352555	MSPC_Peak_13826	41	188.812	41	40.84
chr14	23574460	23574737	MSPC_Peak_13804	27	124.34	27	26.975
chr14	23574805	23575197	MSPC_Peak_13789	44	202.627	44	43.788
chr14	23575490	23579344	MSPC_Peak_13774	0	2786.128	0	0
chr14	24071515	24072044	MSPC_Peak_13747	32	147.365	32	31.934
chr14	24073165	24073454	MSPC_Peak_13726	27	124.34	27	26.975
chr14	24080871	24081193	MSPC_Peak_13710	44	202.627	44	43.788
chr14	24081495	24081847	MSPC_Peak_13691	75	345.388	75	74.492
chr14	24316315	24317026	MSPC_Peak_13673	67	308.546	67	66.547
chr14	24333325	24333880	MSPC_Peak_13650	54	248.679	54	53.687
chr14	24333911	24334464	MSPC_Peak_13637	41	188.812	41	40.84
chr14	24334575	24335432	MSPC_Peak_13612	133	612.488	133	132.2
chr14	24339585	24339993	MSPC_Peak_13595	42	193.417	42	41.833
chr14	24366736	24367730	MSPC_Peak_13569	81	373.019	81	80.451
chr14	24367892	24368891	MSPC_Peak_13552	49	225.653	49	48.73
chr14	26596381	26596836	MSPC_Peak_13524	29	133.55	29	28.967
chr14	28754438	28757654	MSPC_Peak_13496	273.343	1294.053	273.343	272.135
chr14	28757772	28758221	MSPC_Peak_13477	239.797	1128.267	239.797	238.67
chr14	28758394	28760847	MSPC_Peak_13456	0	2873.626	0	0
chr14	28761128	28763414	MSPC_Peak_13436	0	1639.441	0	0
chr14	28764268	28767373	MSPC_Peak_13423	0	2274.954	0	0
chr14	28767615	28769115	MSPC_Peak_13404	0	2076.932	0	0
chr14	28769417	28769880	MSPC_Peak_13383	67	308.546	67	66.548
chr14	28770055	28771097	MSPC_Peak_13364	58	267.1	58	57.64
chr14	28771295	28771614	MSPC_Peak_13339	34	156.576	34	33.919
chr14	28772264	28773695	MSPC_Peak_13318	0	1860.489	0	0
chr14	28773781	28776165	MSPC_Peak_13297	0	2150.614	0	0
chr14	28776819	28777102	MSPC_Peak_13281	45	207.233	45	44.782
chr14	28777728	28778481	MSPC_Peak_13262	0	1694.703	0	0
chr14	28778735	28779174	MSPC_Peak_13241	54	248.679	54	53.688
chr14	28779205	28779754	MSPC_Peak_13212	56	257.89	56	55.651
chr14	28781062	28781511	MSPC_Peak_13195	53	244.074	53	52.696
chr14	28781517	28781714	MSPC_Peak_13166	32	147.365	32	31.935
chr14	28781772	28782157	MSPC_Peak_13148	44	202.627	44	43.789
chr14	28782287	28782664	MSPC_Peak_13133	52	239.469	52	51.704
chr14	28783542	28786214	MSPC_Peak_13114	0	1763.78	0	0
chr14	28786402	28786694	MSPC_Peak_13097	49	225.653	49	48.731
chr14	28788032	28788389	MSPC_Peak_13081	58	267.1	58	57.64
chr14	30870572	30870913	MSPC_Peak_13064	31	142.76	31	30.956
chr14	30871051	30871684	MSPC_Peak_13051	64	294.731	64	63.578
chr14	30873445	30874012	MSPC_Peak_13032	121.373	580.251	121.373	120.626
chr14	30874050	30876027	MSPC_Peak_13010	229.271	1068.399	229.271	228.172
chr14	32932166	32932749	MSPC_Peak_12969	28	128.945	28	27.971
chr14	32933180	32933634	MSPC_Peak_12952	50	230.259	50	49.717
chr14	32934148	32934716	MSPC_Peak_12928	56	257.89	56	55.651
chr14	32935093	32935474	MSPC_Peak_12911	66.796	317.757	66.796	66.361
chr14	32935877	32936269	MSPC_Peak_12897	71	326.967	71	70.525
chr14	32936748	32937229	MSPC_Peak_12878	45	207.233	45	44.782
chr14	32937275	32937591	MSPC_Peak_12862	56	257.89	56	55.651
chr14	32937873	32938371	MSPC_Peak_12844	42	193.417	42	41.833
chr14	33799430	33799945	MSPC_Peak_12823	81	373.019	81	80.451
chr14	33800251	33800569	MSPC_Peak_12800	68	313.152	68	67.538
chr14	33800768	33801323	MSPC_Peak_12782	92.658	437.491	92.658	92.047
chr14	35530969	35531258	MSPC_Peak_12759	40	184.207	40	39.849
chr14	35531673	35536091	MSPC_Peak_12742	0	2279.559	0	0
chr14	35998011	35998226	MSPC_Peak_12717	31	142.76	31	30.957
chr14	36272105	36272700	MSPC_Peak_12695	131.509	617.093	131.509	130.714
chr14	36272899	36273259	MSPC_Peak_12665	87.681	414.465	87.681	87.091
chr14	36348060	36348348	MSPC_Peak_12646	34	156.576	34	33.919
chr14	36495293	36495594	MSPC_Peak_12624	29	133.55	29	28.967
chr14	36499058	36499264	MSPC_Peak_12603	47	216.443	47	46.767
chr14	36499967	36500454	MSPC_Peak_12581	37	170.391	37	36.895
chr14	36502541	36508056	MSPC_Peak_12560	0	3177.567	0	0
chr14	36508087	36511205	MSPC_Peak_12543	0	2988.755	0	0
chr14	36511838	36516906	MSPC_Peak_12526	0	2878.231	0	0
chr14	36517127	36526238	MSPC_Peak_12513	0	6309.083	0	0
chr14	36526282	36527418	MSPC_Peak_12497	185.017	874.982	185.017	184.04
chr14	36528868	36529301	MSPC_Peak_12482	31	142.76	31	30.957
chr14	36530617	36531143	MSPC_Peak_12444	79	363.808	79	78.474
chr14	36560976	36561198	MSPC_Peak_12421	58	267.1	58	57.64
chr14	36569911	36570207	MSPC_Peak_12401	34	156.576	34	33.919
chr14	36578523	36578878	MSPC_Peak_12383	49	225.653	49	48.733
chr14	36579032	36579339	MSPC_Peak_12363	32	147.365	32	31.936
chr14	36579387	36584718	MSPC_Peak_12348	0	3090.069	0	0
chr14	36584891	36585784	MSPC_Peak_12322	124.532	584.857	124.532	123.768
chr14	36585994	36586343	MSPC_Peak_12302	63	290.126	63	62.584
chr14	36587315	36587620	MSPC_Peak_12283	29	133.55	29	28.968
chr14	36589801	36590012	MSPC_Peak_12264	44	202.627	44	43.789
chr14	36590445	36590891	MSPC_Peak_12237	94.649	446.702	94.649	94.022
chr14	36591168	36591535	MSPC_Peak_12216	29	133.55	29	28.968
chr14	36592493	36592710	MSPC_Peak_12183	51	234.864	51	50.711
chr14	36593848	36594225	MSPC_Peak_12166	49	225.653	49	48.733
chr14	36600014	36600509	MSPC_Peak_12146	27	124.34	27	26.977
chr14	36614375	36614582	MSPC_Peak_12119	39	179.602	39	38.857
chr14	36645220	36646165	MSPC_Peak_12092	61	280.915	61	60.603
chr14	36646232	36646439	MSPC_Peak_12075	60	276.31	60	59.626
chr14	36646632	36651011	MSPC_Peak_12055	0	2845.995	0	0
chr14	36651561	36652175	MSPC_Peak_12030	83	382.229	83	82.444
chr14	36652297	36664626	MSPC_Peak_12013	0	9317.669	0	0
chr14	36664834	36668728	MSPC_Peak_11994	0	2500.607	0	0
chr14	36669074	36669386	MSPC_Peak_11975	31	142.76	31	30.957
chr14	36670107	36670410	MSPC_Peak_11957	50	230.259	50	49.717
chr14	36673034	36673311	MSPC_Peak_11935	43	198.022	43	42.808
chr14	36676076	36676550	MSPC_Peak_11901	87	400.65	87	86.417
chr14	36799346	36799708	MSPC_Peak_11881	38	174.996	38	37.87
chr14	36802615	36803078	MSPC_Peak_11857	35	161.181	35	34.914
chr14	36821656	36822060	MSPC_Peak_11835	43	198.022	43	42.808
chr14	37583270	37595100	MSPC_Peak_11821	0	7598.531	0	0
chr14	37595270	37603492	MSPC_Peak_11803	0	7068.936	0	0
chr14	37603626	37604767	MSPC_Peak_11781	233.543	1109.846	233.543	232.433
chr14	37605921	37606198	MSPC_Peak_11756	43	198.022	43	42.809
chr14	37610078	37610355	MSPC_Peak_11736	47	216.443	47	46.767
chr14	37610942	37611620	MSPC_Peak_11719	169.093	801.3	169.093	168.164
chr14	37611726	37612141	MSPC_Peak_11691	64.809	308.546	64.809	64.386
chr14	37621612	37621905	MSPC_Peak_11673	43	198.022	43	42.809
chr14	37621979	37623087	MSPC_Peak_11644	213.302	994.717	213.302	212.246
chr14	37623373	37623954	MSPC_Peak_11609	135.497	635.513	135.497	134.686
chr14	38207421	38207628	MSPC_Peak_11586	38	174.996	38	37.87
chr14	38208233	38208613	MSPC_Peak_11564	49	225.653	49	48.733
chr14	38208931	38209370	MSPC_Peak_11540	78	359.203	78	77.479
chr14	38209636	38210383	MSPC_Peak_11523	80	368.414	80	79.461
chr14	38211437	38211744	MSPC_Peak_11502	49	225.653	49	48.733
chr14	38255035	38256045	MSPC_Peak_11480	49	225.653	49	48.733
chr14	41604995	41605507	MSPC_Peak_11456	74	340.783	74	73.501
chr14	41605582	41605892	MSPC_Peak_11433	46	211.838	46	45.776
chr14	41605939	41606773	MSPC_Peak_11412	65	299.336	65	64.573
chr14	41606807	41607177	MSPC_Peak_11393	95	437.491	95	94.372
chr14	41607536	41607828	MSPC_Peak_11380	86.686	409.86	86.686	86.113
chr14	41608128	41608857	MSPC_Peak_11356	96	442.096	96	95.368
chr14	41609565	41610413	MSPC_Peak_11327	54	248.679	54	53.688
chr14	44912127	44912522	MSPC_Peak_11309	41	188.812	41	40.842
chr14	47673036	47673605	MSPC_Peak_11278	113.572	534.2	113.572	112.855
chr14	47674334	47674810	MSPC_Peak_11252	137	630.908	137	136.183
chr14	47675552	47676571	MSPC_Peak_11232	55	253.284	55	54.668
chr14	47677233	47678717	MSPC_Peak_11206	49	225.653	49	48.736
chr14	50557850	50558149	MSPC_Peak_11183	52	239.469	52	51.705
chr14	50871212	50871549	MSPC_Peak_11152	147.46	690.776	147.46	146.605
chr14	50871980	50872507	MSPC_Peak_11129	125.529	589.462	125.529	124.76
chr14	50873322	50873669	MSPC_Peak_11104	37	170.391	37	36.897
chr14	51092302	51092593	MSPC_Peak_11079	29	133.55	29	28.968
chr14	51093046	51094400	MSPC_Peak_11056	262	1206.555	262	260.819
chr14	51094561	51095189	MSPC_Peak_11028	59	271.705	59	58.635
chr14	51095383	51095917	MSPC_Peak_11001	47	216.443	47	46.769
chr14	51129238	51129495	MSPC_Peak_10979	28	128.945	28	27.971
chr14	52267272	52268714	MSPC_Peak_10956	139.257	663.145	139.257	138.433
chr14	52268776	52269679	MSPC_Peak_10938	108.591	511.174	108.591	107.895
chr14	52314272	52315305	MSPC_Peak_10915	43	198.022	43	42.813
chr14	53946159	53947291	MSPC_Peak_10890	86	396.045	86	85.429
chr14	53951613	53952118	MSPC_Peak_10866	41	188.812	41	40.843
chr14	53954500	53954882	MSPC_Peak_10842	40	184.207	40	39.851
chr14	53955065	53955412	MSPC_Peak_10817	37	170.391	37	36.897
chr14	53955578	53957174	MSPC_Peak_10794	125	575.646	125	124.234
chr14	53962307	53962594	MSPC_Peak_10778	31	142.76	31	30.958
chr14	53963165	53963503	MSPC_Peak_10770	31	142.76	31	30.958
chr14	54219099	54219666	MSPC_Peak_10735	37	170.391	37	36.897
chr14	54219826	54220278	MSPC_Peak_10728	27	124.34	27	26.98
chr14	54224252	54224615	MSPC_Peak_10722	73.754	349.993	73.754	73.267
chr14	56699280	56699557	MSPC_Peak_10715	38	174.996	38	37.876
chr14	56731272	56731554	MSPC_Peak_10707	43	198.022	43	42.815
chr14	56792283	56792619	MSPC_Peak_10699	43	198.022	43	42.815
chr14	56792734	56793892	MSPC_Peak_10689	139.257	663.145	139.257	138.433
chr14	56793965	56800265	MSPC_Peak_10675	0	4499.251	0	0
chr14	56800678	56801027	MSPC_Peak_10661	50	230.259	50	49.719
chr14	56801773	56802094	MSPC_Peak_10647	96.64	455.912	96.64	96.006
chr14	56802828	56810261	MSPC_Peak_10634	0	5549.23	0	0
chr14	56810314	56813756	MSPC_Peak_10620	0	2394.688	0	0
chr14	56813857	56814384	MSPC_Peak_10531	79	363.808	79	78.475
chr14	56814550	56814893	MSPC_Peak_10519	63	290.126	63	62.585
chr14	56815047	56816451	MSPC_Peak_10505	79	363.808	79	78.475
chr14	56816482	56817709	MSPC_Peak_10497	244.779	1151.293	244.779	243.641
chr14	56820101	56820427	MSPC_Peak_10485	37	170.391	37	36.897
chr14	56847541	56847809	MSPC_Peak_10476	50	230.259	50	49.719
chr14	56856263	56856575	MSPC_Peak_10464	32	147.365	32	31.942
chr14	57066938	57067200	MSPC_Peak_10453	35	161.181	35	34.915
chr14	57068438	57068715	MSPC_Peak_10432	47	216.443	47	46.769
chr14	57862272	57862632	MSPC_Peak_10417	27	124.34	27	26.98
chr14	57863085	57863548	MSPC_Peak_10399	58	267.1	58	57.641
chr14	57864192	57864559	MSPC_Peak_10386	43	198.022	43	42.815
chr14	57864591	57866359	MSPC_Peak_10374	265.709	1248.001	265.709	264.519
chr14	59630225	59630914	MSPC_Peak_10158	136.493	640.119	136.493	135.682
chr14	59867783	59868088	MSPC_Peak_10151	28	128.945	28	27.971
chr14	59869151	59870949	MSPC_Peak_10138	261.4	1238.791	261.4	260.221
chr14	59916487	59916684	MSPC_Peak_10127	53	244.074	53	52.699
chr14	59919590	59920205	MSPC_Peak_10115	68	313.152	68	67.538
chr14	60327542	60328318	MSPC_Peak_10099	55	253.284	55	54.671
chr14	60485167	60486384	MSPC_Peak_10087	0	1901.935	0	0
chr14	60486485	60487604	MSPC_Peak_10073	112	515.779	112	111.291
chr14	60488709	60489091	MSPC_Peak_10054	51	234.864	51	50.712
chr14	60501695	60502056	MSPC_Peak_10040	52	239.469	52	51.706
chr14	60503057	60503277	MSPC_Peak_10025	36	165.786	36	35.908
chr14	60503927	60504219	MSPC_Peak_10008	89.672	423.676	89.672	89.075
chr14	60504606	60506438	MSPC_Peak_9921	189.995	898.008	189.995	189.002
chr14	60506467	60512052	MSPC_Peak_9903	0	5171.606	0	0
chr14	60512058	60513923	MSPC_Peak_9889	244.779	1151.293	244.779	243.641
chr14	60513970	60516840	MSPC_Peak_9873	0	2307.19	0	0
chr14	60516844	60517705	MSPC_Peak_9855	222.604	1059.189	222.604	221.523
chr14	60518798	60519068	MSPC_Peak_9842	28	128.945	28	27.972
chr14	60635548	60636090	MSPC_Peak_9832	38	174.996	38	37.877
chr14	60636432	60636724	MSPC_Peak_9819	25	115.129	25	24.991
chr14	60636746	60639567	MSPC_Peak_9808	0	1800.622	0	0
chr14	60639656	60650457	MSPC_Peak_9793	0	6738.774	0	0
chr14	60651042	60659687	MSPC_Peak_9778	0	4181.495	0	0
chr14	60659853	60660410	MSPC_Peak_9764	78	359.203	78	77.481
chr14	60662308	60662789	MSPC_Peak_9755	42	193.417	42	41.835
chr14	60721954	60722295	MSPC_Peak_9620	34	156.576	34	33.92
chr14	61188024	61189217	MSPC_Peak_9613	98	451.307	98	97.36
chr14	61267462	61267758	MSPC_Peak_9607	42	193.417	42	41.835
chr14	61279519	61279716	MSPC_Peak_9601	44	202.627	44	43.791
chr14	61279722	61281136	MSPC_Peak_9594	147	676.96	147	146.147
chr14	61281168	61281732	MSPC_Peak_9587	75.743	359.203	75.743	75.234
chr14	61321192	61321619	MSPC_Peak_9575	44	202.627	44	43.791
chr14	61321710	61322411	MSPC_Peak_9567	101	465.122	101	100.343
chr14	61812838	61813718	MSPC_Peak_9554	172.079	815.115	172.079	171.141
chr14	62117008	62117543	MSPC_Peak_9543	61	280.915	61	60.61
chr14	62118328	62119231	MSPC_Peak_9533	73	336.177	73	72.515
chr14	62119453	62119907	MSPC_Peak_9520	29	133.55	29	28.968
chr14	62120322	62120732	MSPC_Peak_9506	110	506.569	110	109.299
chr14	63042420	63042828	MSPC_Peak_9401	29	133.55	29	28.968
chr14	63043038	63043403	MSPC_Peak_9390	40	184.207	40	39.851
chr14	63044557	63047039	MSPC_Peak_9379	0	1574.968	0	0
chr14	64294094	64294481	MSPC_Peak_9368	49	225.653	49	48.74
chr14	64294798	64295162	MSPC_Peak_9360	43	198.022	43	42.816
chr14	64540875	64541343	MSPC_Peak_9345	69	317.757	69	68.535
chr14	64549654	64550247	MSPC_Peak_9334	87	400.65	87	86.42
chr14	64879457	64879924	MSPC_Peak_9320	51	234.864	51	50.712
chr14	65170937	65171278	MSPC_Peak_9309	49	225.653	49	48.741
chr14	67411705	67412586	MSPC_Peak_9296	175.386	819.72	175.386	174.44
chr14	69261287	69261684	MSPC_Peak_9286	47	216.443	47	46.77
chr14	69262007	69262320	MSPC_Peak_9277	35	161.181	35	34.915
chr14	69483771	69484239	MSPC_Peak_9122	49	225.653	49	48.741
chr14	69484392	69485774	MSPC_Peak_9108	185.363	865.772	185.363	184.384
chr14	69547805	69548722	MSPC_Peak_9095	49	225.653	49	48.741
chr14	69549085	69549389	MSPC_Peak_9086	32	147.365	32	31.944
chr14	69549513	69549937	MSPC_Peak_9080	49	225.653	49	48.741
chr14	69560714	69561218	MSPC_Peak_9072	27	124.34	27	26.981
chr14	69565749	69565959	MSPC_Peak_9065	50	230.259	50	49.719
chr14	69569182	69569691	MSPC_Peak_9062	53	244.074	53	52.699
chr14	69569826	69570406	MSPC_Peak_9056	149.199	709.196	149.199	148.338
chr14	69570450	69572124	MSPC_Peak_9049	129.516	607.882	129.516	128.733
chr14	69572490	69572922	MSPC_Peak_9036	72	331.572	72	71.521
chr14	69573009	69574745	MSPC_Peak_9023	169.401	792.089	169.401	168.469
chr14	69817974	69818380	MSPC_Peak_9011	43	198.022	43	42.817
chr14	69818425	69818785	MSPC_Peak_8841	42	193.417	42	41.836
chr14	69841833	69842191	MSPC_Peak_8831	49	225.653	49	48.741
chr14	69878753	69880493	MSPC_Peak_8820	112.575	529.595	112.575	111.862
chr14	69880977	69881184	MSPC_Peak_8808	37	170.391	37	36.898
chr14	69882251	69882597	MSPC_Peak_8794	67.79	322.362	67.79	67.33
chr14	69891512	69891720	MSPC_Peak_8782	58	267.1	58	57.642
chr14	69933947	69934399	MSPC_Peak_8773	43	198.022	43	42.817
chr14	69941081	69941358	MSPC_Peak_8764	32	147.365	32	31.944
chr14	70060933	70061287	MSPC_Peak_8754	43	198.022	43	42.817
chr14	70153122	70153402	MSPC_Peak_8744	32	147.365	32	31.944
chr14	70187582	70188940	MSPC_Peak_8733	179.377	838.141	179.377	178.416
chr14	70189673	70189996	MSPC_Peak_8724	50	230.259	50	49.719
chr14	70190080	70190741	MSPC_Peak_8486	80	368.414	80	79.465
chr14	70254570	70254864	MSPC_Peak_8474	91.663	432.886	91.663	91.056
chr14	70255129	70255439	MSPC_Peak_8460	55	253.284	55	54.672
chr14	70255592	70256005	MSPC_Peak_8449	49	225.653	49	48.742
chr14	70639533	70639947	MSPC_Peak_8439	32	147.365	32	31.944
chr14	70641257	70641534	MSPC_Peak_8431	38	174.996	38	37.879
chr14	70642805	70643103	MSPC_Peak_8421	38	174.996	38	37.879
chr14	70806655	70807072	MSPC_Peak_8411	49	225.653	49	48.742
chr14	70808709	70809365	MSPC_Peak_8401	37	170.391	37	36.898
chr14	70821884	70822240	MSPC_Peak_8392	54	248.679	54	53.691
chr14	72891610	72891898	MSPC_Peak_8382	45	207.233	45	44.784
chr14	73237164	73238845	MSPC_Peak_8377	0	1459.839	0	0
chr14	73245469	73245966	MSPC_Peak_8371	55	253.284	55	54.673
chr14	74217911	74218812	MSPC_Peak_8080	101	465.122	101	100.344
chr14	74237967	74238360	MSPC_Peak_8068	112.575	529.595	112.575	111.863
chr14	74238606	74243510	MSPC_Peak_8056	0	4370.307	0	0
chr14	74243799	74244021	MSPC_Peak_8050	34	156.576	34	33.92
chr14	74244219	74244832	MSPC_Peak_8039	67	308.546	67	66.556
chr14	74245137	74245614	MSPC_Peak_8029	43	198.022	43	42.818
chr14	74424601	74425081	MSPC_Peak_8019	49	225.653	49	48.742
chr14	74425481	74425954	MSPC_Peak_8007	43	198.022	43	42.818
chr14	74426250	74426564	MSPC_Peak_7997	55	253.284	55	54.673
chr14	74611529	74611955	MSPC_Peak_7987	64.809	308.546	64.809	64.386
chr14	74611989	74612626	MSPC_Peak_7977	38	174.996	38	37.879
chr14	74613001	74613297	MSPC_Peak_7968	32	147.365	32	31.944
chr14	76113622	76113989	MSPC_Peak_7960	32	147.365	32	31.945
chr14	76130910	76131278	MSPC_Peak_7756	36	165.786	36	35.909
chr14	76131309	76132032	MSPC_Peak_7746	121.373	580.251	121.373	120.626
chr14	76135217	76135733	MSPC_Peak_7738	61	280.915	61	60.612
chr14	76136502	76138106	MSPC_Peak_7728	101.619	478.938	101.619	100.956
chr14	76138211	76138659	MSPC_Peak_7718	43	198.022	43	42.818
chr14	76139081	76140073	MSPC_Peak_7708	73	336.177	73	72.515
chr14	76376883	76377416	MSPC_Peak_7696	117.557	552.62	117.557	116.822
chr14	76628279	76628498	MSPC_Peak_7683	32	147.365	32	31.945
chr14	76762174	76762451	MSPC_Peak_7670	22	101.314	22	21.999
chr14	77137463	77137790	MSPC_Peak_7660	61	280.915	61	60.613
chr14	77137904	77140891	MSPC_Peak_7652	236.807	1114.451	236.807	235.688
chr14	77140899	77141128	MSPC_Peak_7643	60	276.31	60	59.629
chr14	77141316	77142189	MSPC_Peak_7409	91	419.07	91	90.398
chr14	77142323	77142601	MSPC_Peak_7402	36	165.786	36	35.909
chr14	77142645	77143990	MSPC_Peak_7396	67	308.546	67	66.556
chr14	77144260	77144915	MSPC_Peak_7388	80	368.414	80	79.465
chr14	77145564	77146559	MSPC_Peak_7374	103.611	488.148	103.611	102.941
chr14	77146853	77147130	MSPC_Peak_7363	38	174.996	38	37.88
